,d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
4818,12.0,4.0,Yasuo,Side.blue,3.0,998.0,,998.0,9.0,0.7777777777777778,4.0,11.0,20.0,16782.0,0.0,9.0,86470,8660,Other,Many
4819,4.0,14.0,Nautilus,Side.red,9.0,237.0,803.0,237.0,6.0,1.8333333333333333,2.0,10.0,53.0,14091.0,0.0,60.0,19926,6497,Other,Few
4820,6.0,4.0,Tryndamere,Side.blue,0.0,12689.0,,12689.0,1.0,6.0,6.0,12.0,2.0,13704.0,4.0,9.0,97365,9367,TopLane_Jungle,Many
4821,11.0,6.0,Hecarim,Side.blue,6.0,0.0,9233.0,0.0,1.0,13.0,7.0,11.0,15.0,,0.0,15.0,94069,7727,TopLane_Jungle,Few
4822,,4.0,LeeSin,Side.blue,3.0,2014.0,26885.0,2014.0,3.0,4.333333333333333,10.0,12.0,,17240.0,3.0,18.0,106355,10009,TopLane_Jungle,Few
4823,11.0,4.0,Talon,Side.blue,16.0,0.0,34699.0,0.0,,5.8,13.0,17.0,11.0,36650.0,0.0,44.0,230327,15886,TopLane_Jungle,Few
4824,12.0,,Syndra,Side.red,1.0,678.0,758.0,678.0,6.0,0.5,2.0,12.0,23.0,12043.0,0.0,15.0,92292,7303,Other,Many
4825,,4.0,Yone,Side.blue,,1355.0,4937.0,1355.0,,0.5555555555555556,0.0,13.0,7.0,17286.0,1.0,9.0,98299,7503,Other,Many
4826,11.0,4.0,Viego,Side.blue,11.0,259.0,14356.0,259.0,3.0,6.0,7.0,,11.0,17898.0,0.0,16.0,75602,8157,TopLane_Jungle,Few
4827,12.0,4.0,Gangplank,Side.blue,7.0,6717.0,6717.0,6717.0,2.0,6.0,5.0,14.0,5.0,13738.0,2.0,11.0,103230,9831,TopLane_Jungle,Many
4828,7.0,4.0,Ezreal,Side.red,12.0,908.0,11072.0,908.0,,2.2222222222222223,8.0,16.0,2.0,29832.0,0.0,20.0,192953,14996,Other,Many
4829,4.0,7.0,Caitlyn,Side.red,2.0,801.0,801.0,801.0,,0.3,1.0,9.0,10.0,13860.0,,19.0,50838,5986,Other,Many
4830,12.0,,Renekton,Side.red,5.0,551.0,722.0,551.0,3.0,3.0,4.0,11.0,14.0,16097.0,0.0,14.0,64143,7101,TopLane_Jungle,Many
4831,3.0,4.0,Kaisa,Side.red,9.0,5617.0,15037.0,5617.0,3.0,6.333333333333332,10.0,17.0,4.0,17664.0,3.0,45.0,223108,16627,Other,Many
4832,12.0,4.0,Irelia,Side.blue,2.0,799.0,5748.0,799.0,2.0,3.0,4.0,,9.0,12984.0,0.0,9.0,73472,6686,Other,Many
4833,11.0,4.0,LeeSin,Side.red,16.0,2225.0,24980.0,2225.0,9.0,3.111111111111111,12.0,18.0,25.0,57100.0,1.0,,209710,17470,TopLane_Jungle,Few
4834,11.0,4.0,Zed,Side.blue,6.0,4619.0,21284.0,4619.0,4.0,3.75,9.0,15.0,6.0,21496.0,1.0,37.0,173577,14169,TopLane_Jungle,Few
4835,4.0,12.0,Jayce,Side.red,0.0,6291.0,6570.0,6291.0,13.0,0.0769230769230769,1.0,,6.0,21601.0,2.0,19.0,135815,9550,TopLane_Jungle,Many
4836,,4.0,Karma,Side.red,21.0,909.0,4967.0,909.0,7.0,3.2857142857142856,2.0,14.0,21.0,21306.0,0.0,94.0,29728,10080,Other,Few
4837,11.0,4.0,Viego,Side.blue,4.0,0.0,24109.0,0.0,8.0,1.0,4.0,14.0,19.0,39628.0,1.0,33.0,158915,10130,TopLane_Jungle,Few
4838,3.0,4.0,Zyra,Side.blue,2.0,298.0,298.0,298.0,7.0,0.4285714285714285,1.0,8.0,37.0,12782.0,0.0,33.0,16945,3994,Other,Few
4839,14.0,,Lux,,10.0,269.0,950.0,269.0,10.0,1.3,3.0,15.0,50.0,23206.0,0.0,101.0,63528,11621,Other,Few
4840,4.0,12.0,Jax,Side.blue,6.0,7716.0,,7716.0,5.0,3.0,9.0,18.0,20.0,33190.0,3.0,30.0,221305,16027,TopLane_Jungle,Many
4841,12.0,4.0,Irelia,Side.blue,6.0,6287.0,22104.0,6287.0,6.0,3.5,15.0,17.0,22.0,41249.0,1.0,23.0,211890,17319,TopLane_Jungle,Many
4842,11.0,4.0,LeeSin,Side.red,9.0,,29608.0,33.0,5.0,4.2,12.0,15.0,24.0,39856.0,0.0,42.0,160626,14148,TopLane_Jungle,Few
4843,4.0,,Viktor,Side.blue,2.0,2671.0,10185.0,2671.0,5.0,1.4,5.0,15.0,10.0,16020.0,0.0,11.0,129376,9317,Other,Many
4844,4.0,12.0,Galio,Side.red,5.0,0.0,0.0,0.0,6.0,1.5,4.0,11.0,33.0,17566.0,0.0,7.0,60532,6928,Other,Many
4845,12.0,4.0,Graves,Side.red,7.0,,27899.0,7990.0,3.0,6.333333333333332,12.0,17.0,7.0,19470.0,2.0,27.0,194165,15721,TopLane_Jungle,Many
4846,,7.0,Caitlyn,Side.red,3.0,1006.0,2459.0,1006.0,10.0,0.4,1.0,12.0,5.0,16039.0,0.0,,102530,8112,Other,Many
4847,4.0,7.0,,Side.red,8.0,1654.0,3987.0,1654.0,11.0,2.0,14.0,15.0,0.0,27344.0,1.0,25.0,195190,15872,Other,Many
4848,4.0,12.0,Gragas,Side.blue,8.0,0.0,920.0,0.0,2.0,6.0,4.0,13.0,35.0,19482.0,0.0,7.0,102402,8043,TopLane_Jungle,Many
4849,14.0,4.0,Rakan,Side.blue,11.0,0.0,861.0,0.0,6.0,2.0,1.0,14.0,25.0,14980.0,0.0,122.0,20526,8414,Other,Few
4850,4.0,12.0,Jax,,2.0,6238.0,6238.0,6238.0,5.0,1.4,5.0,11.0,11.0,11461.0,3.0,,59542,8166,TopLane_Jungle,Many
4851,6.0,4.0,Tryndamere,Side.red,5.0,8624.0,8624.0,8624.0,3.0,4.333333333333333,8.0,14.0,5.0,24480.0,3.0,17.0,117422,11740,TopLane_Jungle,Many
4852,4.0,12.0,Yone,Side.red,7.0,1703.0,13139.0,1703.0,9.0,1.1111111111111112,3.0,18.0,23.0,35186.0,0.0,35.0,227568,14014,TopLane_Jungle,Many
4853,3.0,4.0,Ezreal,Side.blue,,344.0,2614.0,344.0,11.0,0.8181818181818182,4.0,13.0,2.0,21090.0,0.0,9.0,115449,10215,Other,Many
4854,4.0,7.0,Varus,Side.blue,8.0,7574.0,7913.0,7574.0,14.0,0.8571428571428571,4.0,14.0,19.0,22377.0,2.0,16.0,102001,10830,Other,Many
4855,4.0,7.0,Jinx,Side.red,4.0,10172.0,10172.0,10172.0,7.0,1.0,3.0,15.0,10.0,19452.0,3.0,25.0,169768,13248,Other,Many
4856,14.0,4.0,Nautilus,Side.red,19.0,722.0,828.0,722.0,1.0,21.0,2.0,11.0,42.0,10088.0,1.0,54.0,24400,7671,Other,Few
4857,,12.0,Camille,Side.red,7.0,1601.0,15496.0,1601.0,9.0,1.2222222222222223,4.0,16.0,15.0,33370.0,1.0,17.0,117421,11748,TopLane_Jungle,Many
4858,11.0,4.0,Elise,Side.red,7.0,0.0,8230.0,0.0,11.0,1.2727272727272727,7.0,14.0,30.0,28178.0,0.0,25.0,78635,11031,TopLane_Jungle,Few
4859,4.0,14.0,Qiyana,Side.blue,3.0,1641.0,4694.0,1641.0,3.0,2.0,3.0,12.0,,9713.0,0.0,21.0,65998,7774,Other,Many
4860,1.0,4.0,Jinx,Side.blue,12.0,6514.0,17793.0,6514.0,6.0,4.166666666666667,13.0,18.0,39.0,35915.0,2.0,,387330,21832,Other,Many
4861,7.0,4.0,,Side.blue,5.0,1466.0,2173.0,1466.0,,3.0,1.0,11.0,11.0,7781.0,1.0,28.0,90822,8297,Other,Many
4862,4.0,14.0,Karma,Side.red,13.0,2485.0,2485.0,2485.0,,4.666666666666667,1.0,12.0,29.0,11329.0,1.0,83.0,38340,7565,Other,Few
4863,3.0,4.0,Kalista,Side.blue,2.0,,12087.0,1304.0,9.0,0.5555555555555556,3.0,10.0,7.0,15867.0,1.0,10.0,83154,7059,Other,Many
4864,12.0,4.0,,Side.blue,8.0,5827.0,5827.0,5827.0,4.0,2.75,3.0,13.0,3.0,14809.0,3.0,,128120,10125,Other,Many
4865,11.0,4.0,Rengar,Side.red,8.0,5932.0,28862.0,5932.0,,6.5,18.0,17.0,29.0,52787.0,3.0,39.0,187654,17161,TopLane_Jungle,Few
4866,11.0,4.0,,Side.blue,7.0,0.0,18029.0,0.0,,1.8333333333333333,4.0,12.0,12.0,22454.0,0.0,26.0,84588,8233,TopLane_Jungle,Few
4867,11.0,4.0,Graves,Side.red,2.0,3564.0,16237.0,3564.0,2.0,,2.0,,9.0,13907.0,1.0,6.0,126612,7700,TopLane_Jungle,Few
4868,4.0,12.0,,Side.blue,11.0,2208.0,7894.0,2208.0,4.0,5.75,12.0,16.0,31.0,16054.0,1.0,32.0,154510,14615,Other,Many
4869,14.0,4.0,Zoe,Side.blue,12.0,1184.0,8061.0,1184.0,5.0,3.2,4.0,15.0,30.0,18095.0,1.0,35.0,132052,11952,Other,Many
4870,3.0,4.0,Lulu,Side.red,14.0,717.0,1209.0,717.0,3.0,5.0,1.0,14.0,25.0,12380.0,2.0,91.0,11173,8652,Other,Few
4871,4.0,12.0,Sylas,Side.blue,6.0,288.0,2409.0,288.0,5.0,1.4,1.0,,13.0,16225.0,0.0,13.0,76530,6519,TopLane_Jungle,Many
4872,4.0,12.0,Jayce,Side.red,8.0,3142.0,12319.0,3142.0,7.0,2.571428571428572,10.0,17.0,6.0,21635.0,1.0,13.0,187694,14446,TopLane_Jungle,Many
4873,3.0,4.0,,Side.red,17.0,195.0,1329.0,195.0,9.0,2.1111111111111107,2.0,14.0,35.0,15102.0,0.0,119.0,14772,10179,TopLane_Jungle,Few
4874,14.0,4.0,Rakan,Side.blue,16.0,,2486.0,1743.0,4.0,4.5,2.0,12.0,24.0,14984.0,,,16297,8157,Other,Few
4875,7.0,4.0,,Side.red,4.0,1612.0,5101.0,1612.0,4.0,1.5,2.0,11.0,6.0,10113.0,1.0,16.0,84672,7941,Other,Many
4876,12.0,4.0,Camille,,2.0,349.0,605.0,349.0,9.0,0.3333333333333333,1.0,14.0,21.0,31980.0,0.0,24.0,90601,8264,TopLane_Jungle,Many
4877,12.0,4.0,Rengar,Side.blue,8.0,7760.0,16681.0,7760.0,5.0,3.4,9.0,16.0,22.0,28532.0,3.0,17.0,157537,13247,TopLane_Jungle,Many
4878,11.0,4.0,Graves,Side.red,6.0,0.0,12237.0,0.0,4.0,2.0,2.0,13.0,12.0,,0.0,21.0,164419,8722,TopLane_Jungle,Few
4879,4.0,12.0,Renekton,Side.blue,11.0,4068.0,6934.0,4068.0,4.0,4.25,6.0,17.0,22.0,40781.0,4.0,23.0,180072,14712,Other,Many
4880,12.0,4.0,Viktor,Side.blue,7.0,3243.0,3243.0,3243.0,4.0,2.25,2.0,14.0,14.0,14789.0,1.0,23.0,110014,9998,TopLane_Jungle,Many
4881,1.0,4.0,Caitlyn,Side.blue,2.0,2344.0,7913.0,2344.0,5.0,0.4,0.0,11.0,5.0,,1.0,16.0,98626,7348,Other,Many
4882,12.0,4.0,Seraphine,Side.blue,9.0,,1260.0,,5.0,2.2,2.0,14.0,15.0,12355.0,1.0,8.0,151891,10356,Other,Many
4883,4.0,11.0,Talon,Side.blue,13.0,0.0,28455.0,0.0,,2.0,7.0,16.0,7.0,37910.0,0.0,38.0,214579,13711,TopLane_Jungle,Few
4884,4.0,,Aatrox,Side.blue,4.0,1550.0,1550.0,1550.0,2.0,2.5,1.0,11.0,10.0,9621.0,0.0,,68438,6122,Other,Many
4885,4.0,11.0,Viego,Side.blue,9.0,356.0,29517.0,356.0,0.0,12.0,3.0,15.0,6.0,22789.0,,35.0,152116,9472,TopLane_Jungle,Few
4886,14.0,4.0,Thresh,Side.blue,3.0,0.0,0.0,0.0,8.0,0.5,1.0,9.0,11.0,10167.0,0.0,20.0,11887,4549,Other,Few
4887,,11.0,Viego,Side.blue,9.0,0.0,14167.0,0.0,6.0,2.6666666666666665,7.0,15.0,18.0,28390.0,0.0,29.0,173517,12479,TopLane_Jungle,Few
4888,12.0,14.0,Akali,Side.red,7.0,3861.0,5920.0,3861.0,3.0,4.666666666666667,7.0,15.0,2.0,21820.0,1.0,19.0,128941,10852,TopLane_Jungle,Many
4889,3.0,4.0,Ezreal,Side.red,9.0,4066.0,20146.0,4066.0,1.0,22.0,13.0,16.0,8.0,17706.0,3.0,14.0,190005,15764,Other,Many
4890,4.0,1.0,Jhin,Side.red,4.0,224.0,848.0,224.0,6.0,1.0,2.0,12.0,12.0,11685.0,0.0,18.0,83757,7701,Other,Many
4891,11.0,4.0,Evelynn,Side.blue,6.0,244.0,,244.0,5.0,4.8,18.0,18.0,9.0,35611.0,1.0,32.0,210793,20193,TopLane_Jungle,Few
4892,6.0,12.0,Gragas,Side.blue,10.0,2527.0,6681.0,2527.0,9.0,1.6666666666666667,5.0,16.0,73.0,59783.0,1.0,28.0,149355,14129,TopLane_Jungle,Many
4893,4.0,7.0,,Side.red,9.0,6135.0,6135.0,6135.0,3.0,6.333333333333332,10.0,13.0,,11393.0,3.0,13.0,118511,11251,Other,Many
4894,4.0,12.0,Gragas,Side.red,14.0,1285.0,7764.0,1285.0,4.0,5.5,8.0,17.0,57.0,38052.0,,30.0,126540,13583,TopLane_Jungle,Many
4895,14.0,4.0,Blitzcrank,Side.red,8.0,,260.0,0.0,5.0,1.8,1.0,10.0,24.0,13317.0,0.0,29.0,15484,5313,Other,Few
4896,,4.0,Nidalee,Side.red,3.0,0.0,13186.0,0.0,8.0,1.125,6.0,14.0,2.0,26544.0,0.0,32.0,167790,10273,TopLane_Jungle,Few
4897,11.0,4.0,Viego,,3.0,78.0,25538.0,78.0,0.0,6.0,3.0,10.0,8.0,13064.0,0.0,14.0,91106,6363,TopLane_Jungle,Few
4898,4.0,12.0,Corki,Side.blue,6.0,1488.0,1776.0,1488.0,5.0,1.8,3.0,16.0,3.0,21735.0,1.0,31.0,161904,11700,Other,Many
4899,4.0,14.0,Alistar,Side.red,12.0,697.0,1143.0,697.0,9.0,,1.0,9.0,41.0,22670.0,,48.0,14803,6177,Other,Few
4900,,4.0,Leblanc,Side.red,3.0,560.0,2305.0,560.0,6.0,1.0,3.0,13.0,11.0,17675.0,0.0,15.0,89342,8282,Other,Many
4901,4.0,7.0,Jinx,Side.blue,3.0,2095.0,7544.0,2095.0,6.0,1.3333333333333333,5.0,12.0,7.0,13136.0,1.0,4.0,99283,10040,Other,Many
4902,14.0,4.0,Diana,Side.blue,3.0,1251.0,5279.0,,11.0,0.8181818181818182,6.0,14.0,4.0,23378.0,0.0,11.0,136735,11953,Other,Many
4903,14.0,12.0,Gwen,Side.blue,9.0,12533.0,19156.0,12533.0,6.0,3.0,9.0,16.0,10.0,29631.0,5.0,23.0,153197,14090,TopLane_Jungle,Many
4904,14.0,4.0,Rakan,,14.0,0.0,0.0,0.0,11.0,1.2727272727272727,0.0,11.0,19.0,18175.0,0.0,10.0,19680,5719,Other,Few
4905,7.0,4.0,Jhin,Side.red,7.0,5813.0,7322.0,5813.0,5.0,3.4,10.0,13.0,23.0,13972.0,3.0,19.0,122182,11588,Other,Many
4906,11.0,4.0,Rengar,Side.blue,9.0,898.0,27788.0,898.0,4.0,5.0,11.0,15.0,17.0,46510.0,2.0,32.0,181178,14467,TopLane_Jungle,Few
4907,3.0,4.0,Vayne,Side.red,7.0,4761.0,12479.0,4761.0,10.0,1.5,8.0,,17.0,28561.0,2.0,28.0,169182,14737,Other,Many
4908,4.0,14.0,Rakan,Side.red,18.0,0.0,1352.0,0.0,4.0,5.25,3.0,13.0,29.0,15634.0,0.0,73.0,22296,8508,Other,Few
4909,4.0,12.0,Jayce,Side.red,4.0,5122.0,9258.0,5122.0,4.0,2.0,,14.0,5.0,13981.0,2.0,20.0,106897,10034,TopLane_Jungle,Many
4910,4.0,12.0,Akali,Side.red,1.0,0.0,0.0,0.0,4.0,0.5,,10.0,1.0,11790.0,0.0,7.0,42329,5168,TopLane_Jungle,Many
4911,12.0,4.0,Yone,Side.red,1.0,2898.0,2898.0,2898.0,6.0,0.3333333333333333,1.0,10.0,9.0,10298.0,0.0,6.0,69578,5816,TopLane_Jungle,Many
4912,12.0,4.0,Vex,Side.red,10.0,2610.0,2610.0,2610.0,7.0,2.2857142857142856,6.0,15.0,27.0,19476.0,0.0,16.0,113046,10646,Other,Many
4913,12.0,,Leblanc,Side.red,2.0,888.0,2683.0,888.0,5.0,1.2,4.0,12.0,7.0,13273.0,0.0,12.0,52624,6965,Other,Many
4914,4.0,12.0,Graves,Side.red,7.0,2513.0,8177.0,2513.0,3.0,4.333333333333333,6.0,14.0,12.0,14696.0,2.0,26.0,106259,10075,TopLane_Jungle,Many
4915,14.0,4.0,,Side.blue,14.0,310.0,,310.0,9.0,2.333333333333333,7.0,13.0,38.0,18465.0,0.0,88.0,45618,10415,Other,Few
4916,4.0,12.0,Fiora,Side.red,3.0,7141.0,7141.0,7141.0,6.0,1.1666666666666667,4.0,13.0,6.0,27432.0,3.0,20.0,81751,8583,TopLane_Jungle,Many
4917,4.0,11.0,,Side.red,8.0,781.0,10704.0,781.0,8.0,1.75,6.0,14.0,4.0,29159.0,1.0,23.0,139013,10734,TopLane_Jungle,Few
4918,1.0,4.0,Caitlyn,Side.blue,3.0,2646.0,2747.0,2646.0,5.0,0.8,1.0,12.0,11.0,14158.0,0.0,20.0,89689,8287,Other,Many
4919,14.0,4.0,Lucian,Side.red,2.0,1287.0,1287.0,1287.0,3.0,1.6666666666666667,3.0,11.0,0.0,8937.0,0.0,9.0,66434,7131,Other,Many
4920,12.0,4.0,Graves,Side.blue,0.0,24.0,260.0,24.0,4.0,0.25,1.0,11.0,,10319.0,0.0,5.0,70208,5727,TopLane_Jungle,Many
4921,11.0,4.0,Qiyana,Side.blue,,142.0,25301.0,142.0,7.0,,6.0,15.0,14.0,25952.0,,28.0,135512,10417,TopLane_Jungle,Few
4922,14.0,4.0,Lux,Side.red,18.0,600.0,,600.0,8.0,2.625,3.0,14.0,53.0,15999.0,0.0,66.0,38941,9069,Other,Few
4923,4.0,12.0,Renekton,Side.red,4.0,3178.0,6824.0,,1.0,11.0,7.0,16.0,20.0,34146.0,0.0,25.0,132498,11831,TopLane_Jungle,Many
4924,12.0,4.0,Leblanc,Side.red,6.0,5922.0,6571.0,5922.0,2.0,6.0,6.0,14.0,11.0,14813.0,3.0,17.0,101355,10928,Other,Many
4925,14.0,4.0,Lulu,Side.red,2.0,831.0,914.0,831.0,3.0,2.6666666666666665,6.0,8.0,17.0,7754.0,0.0,,11280,6216,Other,Few
4926,14.0,12.0,Akali,Side.blue,9.0,884.0,884.0,884.0,7.0,2.571428571428572,9.0,17.0,2.0,26456.0,0.0,26.0,139695,13730,TopLane_Jungle,Many
4927,11.0,4.0,Viego,,6.0,1038.0,28237.0,1038.0,2.0,5.5,,14.0,13.0,19451.0,1.0,23.0,123460,9049,TopLane_Jungle,Few
4928,7.0,4.0,Jhin,Side.blue,9.0,4525.0,16620.0,4525.0,4.0,4.5,9.0,18.0,44.0,27011.0,2.0,60.0,355343,19505,Other,Many
4929,4.0,12.0,Akshan,Side.blue,7.0,6284.0,21591.0,6284.0,6.0,3.0,11.0,18.0,7.0,29005.0,1.0,41.0,234937,18494,TopLane_Jungle,Many
4930,1.0,4.0,Jinx,Side.blue,10.0,7188.0,11697.0,7188.0,7.0,1.5714285714285714,1.0,13.0,23.0,17304.0,1.0,30.0,118817,9470,Other,Many
4931,1.0,4.0,Jinx,Side.red,9.0,6579.0,29202.0,6579.0,3.0,5.666666666666668,8.0,18.0,12.0,19872.0,2.0,30.0,376706,19558,Other,Many
4932,11.0,4.0,Rumble,Side.red,11.0,0.0,24930.0,0.0,6.0,2.5,4.0,16.0,,24945.0,0.0,25.0,199082,12923,TopLane_Jungle,Few
4933,,4.0,XinZhao,Side.red,2.0,0.0,20523.0,0.0,6.0,2.5,13.0,12.0,22.0,32936.0,1.0,27.0,112276,11486,TopLane_Jungle,Few
4934,12.0,4.0,Jax,Side.blue,6.0,5036.0,8879.0,5036.0,7.0,1.2857142857142858,3.0,14.0,7.0,23913.0,2.0,22.0,135622,11260,TopLane_Jungle,Many
4935,11.0,4.0,LeeSin,,9.0,457.0,33266.0,457.0,4.0,3.75,6.0,15.0,18.0,,2.0,25.0,159928,10806,TopLane_Jungle,Few
4936,4.0,12.0,Syndra,Side.red,6.0,4700.0,4700.0,4700.0,9.0,1.4444444444444444,7.0,15.0,26.0,,1.0,22.0,151887,13050,Other,Many
4937,14.0,4.0,Blitzcrank,Side.red,8.0,753.0,2481.0,753.0,6.0,2.0,4.0,12.0,52.0,21682.0,0.0,73.0,25078,7485,Other,Few
4938,11.0,4.0,Nidalee,Side.red,8.0,320.0,28910.0,320.0,4.0,4.75,11.0,15.0,9.0,26141.0,0.0,41.0,171650,13107,TopLane_Jungle,Few
4939,4.0,3.0,Jhin,Side.red,8.0,3715.0,4025.0,3715.0,6.0,1.8333333333333333,3.0,12.0,21.0,12739.0,1.0,17.0,119317,9923,Other,Many
4940,14.0,4.0,Riven,Side.blue,7.0,6269.0,12154.0,6269.0,4.0,2.75,4.0,17.0,27.0,25517.0,2.0,18.0,155507,13488,TopLane_Jungle,Many
4941,4.0,11.0,Viego,Side.blue,11.0,1710.0,19306.0,1710.0,8.0,2.375,8.0,15.0,24.0,31843.0,0.0,30.0,150673,12107,TopLane_Jungle,Few
4942,11.0,,Ekko,Side.blue,9.0,0.0,673.0,0.0,,3.4,8.0,10.0,13.0,14580.0,0.0,24.0,70271,7775,TopLane_Jungle,Few
4943,14.0,4.0,Karma,Side.red,19.0,1488.0,2929.0,1488.0,5.0,4.2,2.0,13.0,23.0,11805.0,1.0,69.0,33520,8378,Other,Few
4944,,4.0,Talon,Side.blue,5.0,0.0,,0.0,3.0,3.333333333333333,5.0,14.0,3.0,22816.0,0.0,31.0,163522,11206,TopLane_Jungle,Few
4945,4.0,12.0,Karma,Side.red,14.0,1456.0,1663.0,1456.0,3.0,7.0,7.0,12.0,16.0,9946.0,0.0,28.0,65327,9047,Other,Many
4946,4.0,7.0,Cassiopeia,Side.blue,1.0,0.0,505.0,0.0,6.0,0.5,2.0,9.0,,10035.0,0.0,11.0,44805,4849,Other,Few
4947,11.0,4.0,Nidalee,Side.blue,7.0,643.0,22781.0,,4.0,4.5,,14.0,6.0,22250.0,,41.0,151379,11950,TopLane_Jungle,Few
4948,1.0,4.0,Lucian,Side.red,11.0,1504.0,12440.0,1504.0,6.0,4.5,16.0,17.0,8.0,21427.0,1.0,30.0,232039,17339,Other,Many
4949,,11.0,Kindred,Side.red,14.0,2460.0,36484.0,2460.0,6.0,6.166666666666668,23.0,17.0,9.0,,2.0,40.0,224210,20568,TopLane_Jungle,Few
4950,4.0,12.0,Kennen,Side.blue,6.0,7366.0,9399.0,7366.0,3.0,5.333333333333333,10.0,18.0,21.0,21121.0,3.0,22.0,183003,16635,TopLane_Jungle,Many
4951,7.0,4.0,Kaisa,Side.red,4.0,1030.0,1030.0,1030.0,8.0,1.0,4.0,12.0,1.0,17835.0,0.0,15.0,106520,9926,Other,Many
4952,4.0,3.0,Caitlyn,Side.blue,11.0,11086.0,21551.0,11086.0,8.0,4.0,21.0,16.0,,23916.0,4.0,28.0,227129,19924,Other,Many
4953,12.0,4.0,Ziggs,Side.blue,,17471.0,28707.0,17471.0,4.0,7.25,9.0,16.0,20.0,14219.0,4.0,42.0,193369,15745,Other,Many
4954,4.0,14.0,Lulu,,11.0,710.0,2128.0,710.0,7.0,1.8571428571428568,2.0,13.0,22.0,15563.0,1.0,66.0,13391,8341,Other,Few
4955,,,Jhin,Side.blue,6.0,368.0,368.0,368.0,2.0,5.0,4.0,11.0,14.0,8799.0,0.0,17.0,83914,8747,Other,Many
4956,12.0,14.0,Akali,Side.blue,1.0,0.0,0.0,0.0,6.0,1.0,5.0,,1.0,16959.0,0.0,8.0,51532,6293,TopLane_Jungle,Few
4957,4.0,12.0,Jax,,7.0,14748.0,20985.0,14748.0,2.0,7.5,8.0,18.0,,31194.0,6.0,49.0,316264,21000,TopLane_Jungle,Many
4958,12.0,4.0,Syndra,Side.red,12.0,2736.0,7422.0,2736.0,6.0,2.5,3.0,17.0,,,1.0,29.0,150641,11913,Other,Many
4959,12.0,4.0,,Side.blue,1.0,0.0,0.0,0.0,6.0,,0.0,9.0,14.0,12453.0,0.0,7.0,33215,3862,Other,Few
4960,14.0,4.0,Qiyana,Side.red,5.0,8346.0,19318.0,8346.0,7.0,2.8571428571428568,15.0,18.0,28.0,32258.0,4.0,34.0,237335,18215,Other,Many
4961,12.0,4.0,Yone,Side.blue,2.0,3037.0,3037.0,3037.0,7.0,0.4285714285714285,1.0,12.0,19.0,16309.0,2.0,13.0,91937,7551,TopLane_Jungle,Many
4962,14.0,3.0,Yuumi,Side.red,37.0,2424.0,3600.0,2424.0,5.0,8.0,,15.0,30.0,13133.0,0.0,70.0,19228,10451,Other,Few
4963,4.0,12.0,,Side.red,4.0,3389.0,3389.0,3389.0,2.0,3.0,2.0,13.0,13.0,15268.0,,19.0,90510,8117,TopLane_Jungle,Many
4964,14.0,4.0,Thresh,Side.blue,15.0,0.0,668.0,0.0,9.0,2.0,3.0,12.0,29.0,,0.0,50.0,15475,6998,Other,Few
4965,4.0,12.0,Ryze,Side.red,3.0,2126.0,2126.0,2126.0,7.0,1.1428571428571428,5.0,10.0,15.0,14416.0,1.0,5.0,63201,7294,Other,Many
4966,4.0,7.0,Kalista,Side.blue,5.0,440.0,440.0,440.0,9.0,1.1111111111111112,5.0,12.0,13.0,16398.0,0.0,14.0,68502,8171,Other,Many
4967,4.0,,Akshan,Side.blue,8.0,1066.0,7244.0,1066.0,10.0,1.2,4.0,15.0,2.0,26592.0,1.0,31.0,113219,11010,TopLane_Jungle,Many
4968,11.0,4.0,XinZhao,Side.blue,5.0,,25418.0,428.0,4.0,1.75,2.0,10.0,8.0,14271.0,1.0,11.0,82115,6015,TopLane_Jungle,Few
4969,4.0,11.0,XinZhao,Side.red,9.0,2300.0,,2300.0,3.0,4.666666666666667,5.0,12.0,13.0,22803.0,2.0,32.0,111864,9853,TopLane_Jungle,Few
4970,14.0,4.0,Thresh,Side.blue,20.0,147.0,1217.0,147.0,2.0,11.5,3.0,14.0,33.0,14057.0,0.0,66.0,18512,8928,Other,Few
4971,11.0,4.0,Poppy,Side.red,8.0,0.0,7014.0,0.0,6.0,2.6666666666666665,8.0,13.0,17.0,21530.0,1.0,38.0,110500,10614,TopLane_Jungle,Few
4972,3.0,4.0,Yasuo,Side.red,,3159.0,5971.0,,10.0,1.6,8.0,13.0,20.0,18909.0,2.0,11.0,131983,11592,Other,Many
4973,14.0,4.0,Lux,Side.red,17.0,124.0,124.0,124.0,12.0,1.5833333333333333,2.0,14.0,47.0,19126.0,0.0,81.0,38611,8389,Other,Few
4974,4.0,7.0,Caitlyn,Side.red,5.0,2676.0,10589.0,2676.0,6.0,2.5,,14.0,17.0,15181.0,1.0,,130727,13462,Other,Many
4975,7.0,4.0,Jinx,Side.red,4.0,1814.0,2216.0,1814.0,7.0,1.0,3.0,11.0,11.0,14011.0,0.0,14.0,70005,8684,Other,Many
4976,7.0,4.0,Kaisa,Side.blue,6.0,1585.0,8928.0,1585.0,5.0,2.0,4.0,14.0,0.0,15960.0,0.0,30.0,117358,10956,Other,Many
4977,14.0,4.0,Lulu,Side.red,17.0,277.0,628.0,277.0,2.0,9.5,2.0,9.0,20.0,5839.0,0.0,40.0,9047,5850,Other,Few
